matchup_id,player_a,player_b,model,result
6136,Robert Parish,Tracy McGrady,phi4:14b,Robert Parish
6137,Robert Parish,Vince Carter,phi4:14b,Robert Parish
6138,Robert Parish,Alonzo Mourning,phi4:14b,Robert Parish
6139,Robert Parish,Dikembe Mutombo,phi4:14b,Robert Parish
6140,Robert Parish,Grant Hill,phi4:14b,Robert Parish
6141,Robert Parish,LaMarcus Aldridge,phi4:14b,Robert Parish
6142,Robert Parish,Alex English,phi4:14b,Robert Parish
6143,Robert Parish,Adrian Dantley,phi4:14b,Robert Parish
6144,Robert Parish,Bob Lanier,phi4:14b,Robert Parish
6145,Robert Parish,Bernard King,phi4:14b,Robert Parish
6146,Robert Parish,Tony Parker,phi4:14b,Robert Parish
6147,Robert Parish,Manu Ginobili,phi4:14b,Robert Parish
6148,Robert Parish,Pau Gasol,phi4:14b,Robert Parish
6149,Robert Parish,Ben Wallace,phi4:14b,Robert Parish
6150,Robert Parish,Chauncey Billups,phi4:14b,Robert Parish
6151,Robert Parish,Dennis Johnson,phi4:14b,Robert Parish
6152,Robert Parish,Joe Dumars,phi4:14b,Robert Parish
6153,Robert Parish,Penny Hardaway,phi4:14b,Robert Parish
6154,Robert Parish,Tim Hardaway,phi4:14b,Robert Parish
6155,Robert Parish,Mitch Richmond,phi4:14b,Robert Parish
6156,Robert Parish,Chris Mullin,phi4:14b,Robert Parish
6157,Robert Parish,Chris Webber,phi4:14b,Robert Parish
6158,Robert Parish,Shawn Kemp,phi4:14b,Robert Parish
6159,Robert Parish,Rasheed Wallace,phi4:14b,Robert Parish
6160,Robert Parish,Nikola Jokic,phi4:14b,Nikola Jokic
6161,Robert Parish,Luka Doncic,phi4:14b,Luka Doncic
6162,Robert Parish,Joel Embiid,phi4:14b,Joel Embiid
6163,Robert Parish,Jayson Tatum,phi4:14b,Jayson Tatum
6164,Robert Parish,Jimmy Butler,phi4:14b,Robert Parish
6165,Robert Parish,Kyrie Irving,phi4:14b,Kyrie Irving
6166,Robert Parish,Devin Booker,phi4:14b,Robert Parish
6167,Robert Parish,Ja Morant,phi4:14b,Robert Parish
6168,Robert Parish,Shai Gilgeous-Alexander,phi4:14b,Robert Parish
6169,Robert Parish,Trae Young,phi4:14b,Robert Parish
6170,Robert Parish,Donovan Mitchell,phi4:14b,Donovan Mitchell
6171,Robert Parish,Anthony Edwards,phi4:14b,Robert Parish
6172,Robert Parish,DeMar DeRozan,phi4:14b,Robert Parish
6173,Robert Parish,Klay Thompson,phi4:14b,Klay Thompson
6174,Robert Parish,Draymond Green,phi4:14b,Robert Parish
6175,Robert Parish,Rudy Gobert,phi4:14b,Robert Parish
6176,Robert Parish,Bam Adebayo,phi4:14b,Robert Parish
6177,Robert Parish,Pascal Siakam,phi4:14b,Robert Parish
6178,Robert Parish,Jrue Holiday,phi4:14b,Jrue Holiday
6179,Robert Parish,Jaylen Brown,phi4:14b,Robert Parish
6180,Robert Parish,Paul George,phi4:14b,Paul George
6181,Robert Parish,Artis Gilmore,phi4:14b,Robert Parish
6182,Robert Parish,Sidney Moncrief,phi4:14b,Robert Parish
6183,Robert Parish,Jack Sikma,phi4:14b,Robert Parish
6184,Robert Parish,World B. Free,phi4:14b,Robert Parish
6185,Robert Parish,Connie Hawkins,phi4:14b,Robert Parish
6186,Robert Parish,Spencer Haywood,phi4:14b,Robert Parish
6187,Robert Parish,Marques Johnson,phi4:14b,Robert Parish
6188,Robert Parish,Tom Heinsohn,phi4:14b,Robert Parish
6189,Robert Parish,Gail Goodrich,phi4:14b,Robert Parish
6190,Robert Parish,Paul Westphal,phi4:14b,Robert Parish
6191,Robert Parish,Marc Gasol,phi4:14b,Robert Parish
6192,Robert Parish,Al Horford,phi4:14b,Robert Parish
6193,Robert Parish,Kyle Lowry,phi4:14b,Kyle Lowry
6194,Robert Parish,John Wall,phi4:14b,Robert Parish
6195,Robert Parish,Gilbert Arenas,phi4:14b,Robert Parish
6196,Robert Parish,Baron Davis,phi4:14b,Robert Parish
6197,Robert Parish,Amar'e Stoudemire,phi4:14b,Robert Parish
6198,Robert Parish,Shawn Marion,phi4:14b,Robert Parish
6199,Robert Parish,Lamar Odom,phi4:14b,Robert Parish
6200,Robert Parish,Andre Iguodala,phi4:14b,Robert Parish
6201,Chris Paul,Gary Payton,phi4:14b,Chris Paul
6202,Chris Paul,Bob Pettit,phi4:14b,Chris Paul
6203,Chris Paul,Paul Pierce,phi4:14b,Chris Paul
6204,Chris Paul,Scottie Pippen,phi4:14b,Scottie Pippen
6205,Chris Paul,Willis Reed,phi4:14b,Chris Paul
6206,Chris Paul,Oscar Robertson,phi4:14b,Oscar Robertson
6207,Chris Paul,David Robinson,phi4:14b,Chris Paul
6208,Chris Paul,Dennis Rodman,phi4:14b,Chris Paul
6209,Chris Paul,Bill Russell,phi4:14b,Bill Russell
6210,Chris Paul,Dolph Schayes,phi4:14b,Chris Paul
6211,Chris Paul,Bill Sharman,phi4:14b,Chris Paul
6212,Chris Paul,John Stockton,phi4:14b,Chris Paul
6213,Chris Paul,Isiah Thomas,phi4:14b,Chris Paul
6214,Chris Paul,Nate Thurmond,phi4:14b,Chris Paul
6215,Chris Paul,Wes Unseld,phi4:14b,Chris Paul
6216,Chris Paul,Dwyane Wade,phi4:14b,Chris Paul
6217,Chris Paul,Bill Walton,phi4:14b,Chris Paul
6218,Chris Paul,Jerry West,phi4:14b,Chris Paul
6219,Chris Paul,Russell Westbrook,phi4:14b,Chris Paul
6220,Chris Paul,Lenny Wilkens,phi4:14b,Chris Paul
6221,Chris Paul,Dominique Wilkins,phi4:14b,Chris Paul
6222,Chris Paul,James Worthy,phi4:14b,Chris Paul
6223,Chris Paul,Chris Bosh,phi4:14b,Chris Paul
6224,Chris Paul,Dwight Howard,phi4:14b,Chris Paul
6225,Chris Paul,Yao Ming,phi4:14b,Chris Paul
6226,Chris Paul,Tracy McGrady,phi4:14b,Chris Paul
6227,Chris Paul,Vince Carter,phi4:14b,Chris Paul
6228,Chris Paul,Alonzo Mourning,phi4:14b,Chris Paul
6229,Chris Paul,Dikembe Mutombo,phi4:14b,Chris Paul
6230,Chris Paul,Grant Hill,phi4:14b,Chris Paul
6231,Chris Paul,LaMarcus Aldridge,phi4:14b,Chris Paul
6232,Chris Paul,Alex English,phi4:14b,Chris Paul
6233,Chris Paul,Adrian Dantley,phi4:14b,Chris Paul
6234,Chris Paul,Bob Lanier,phi4:14b,Chris Paul
6235,Chris Paul,Bernard King,phi4:14b,Chris Paul
6236,Chris Paul,Tony Parker,phi4:14b,Chris Paul
6237,Chris Paul,Manu Ginobili,phi4:14b,Chris Paul
6238,Chris Paul,Pau Gasol,phi4:14b,Chris Paul
6239,Chris Paul,Ben Wallace,phi4:14b,Chris Paul
6240,Chris Paul,Chauncey Billups,phi4:14b,Chris Paul
6241,Chris Paul,Dennis Johnson,phi4:14b,Chris Paul
6242,Chris Paul,Joe Dumars,phi4:14b,Chris Paul
6243,Chris Paul,Penny Hardaway,phi4:14b,Chris Paul
6244,Chris Paul,Tim Hardaway,phi4:14b,Chris Paul
6245,Chris Paul,Mitch Richmond,phi4:14b,Chris Paul
6246,Chris Paul,Chris Mullin,phi4:14b,Chris Paul
6247,Chris Paul,Chris Webber,phi4:14b,Chris Paul
6248,Chris Paul,Shawn Kemp,phi4:14b,Chris Paul
6249,Chris Paul,Rasheed Wallace,phi4:14b,Chris Paul
6250,Chris Paul,Nikola Jokic,phi4:14b,Nikola Jokic
6251,Chris Paul,Luka Doncic,phi4:14b,Luka Doncic
6252,Chris Paul,Joel Embiid,phi4:14b,Joel Embiid
6253,Chris Paul,Jayson Tatum,phi4:14b,Chris Paul
6254,Chris Paul,Jimmy Butler,phi4:14b,Chris Paul
6255,Chris Paul,Kyrie Irving,phi4:14b,Chris Paul
6256,Chris Paul,Devin Booker,phi4:14b,Chris Paul
6257,Chris Paul,Ja Morant,phi4:14b,Chris Paul
6258,Chris Paul,Shai Gilgeous-Alexander,phi4:14b,Chris Paul
6259,Chris Paul,Trae Young,phi4:14b,Chris Paul
6260,Chris Paul,Donovan Mitchell,phi4:14b,Chris Paul
6261,Chris Paul,Anthony Edwards,phi4:14b,Chris Paul
6262,Chris Paul,DeMar DeRozan,phi4:14b,Chris Paul
6263,Chris Paul,Klay Thompson,phi4:14b,Chris Paul
6264,Chris Paul,Draymond Green,phi4:14b,Chris Paul
6265,Chris Paul,Rudy Gobert,phi4:14b,Chris Paul
6266,Chris Paul,Bam Adebayo,phi4:14b,Chris Paul
6267,Chris Paul,Pascal Siakam,phi4:14b,Chris Paul
6268,Chris Paul,Jrue Holiday,phi4:14b,Chris Paul
6269,Chris Paul,Jaylen Brown,phi4:14b,Chris Paul
6270,Chris Paul,Paul George,phi4:14b,Chris Paul
6271,Chris Paul,Artis Gilmore,phi4:14b,Chris Paul
6272,Chris Paul,Sidney Moncrief,phi4:14b,Chris Paul
6273,Chris Paul,Jack Sikma,phi4:14b,Chris Paul
6274,Chris Paul,World B. Free,phi4:14b,Chris Paul
6275,Chris Paul,Connie Hawkins,phi4:14b,Chris Paul
6276,Chris Paul,Spencer Haywood,phi4:14b,Chris Paul
6277,Chris Paul,Marques Johnson,phi4:14b,Chris Paul
6278,Chris Paul,Tom Heinsohn,phi4:14b,Chris Paul
6279,Chris Paul,Gail Goodrich,phi4:14b,Chris Paul
6280,Chris Paul,Paul Westphal,phi4:14b,Chris Paul
6281,Chris Paul,Marc Gasol,phi4:14b,Chris Paul
6282,Chris Paul,Al Horford,phi4:14b,Chris Paul
6283,Chris Paul,Kyle Lowry,phi4:14b,Chris Paul
6284,Chris Paul,John Wall,phi4:14b,Chris Paul
6285,Chris Paul,Gilbert Arenas,phi4:14b,Chris Paul
6286,Chris Paul,Baron Davis,phi4:14b,Chris Paul
6287,Chris Paul,Amar'e Stoudemire,phi4:14b,Chris Paul
6288,Chris Paul,Shawn Marion,phi4:14b,Chris Paul
6289,Chris Paul,Lamar Odom,phi4:14b,Chris Paul
6290,Chris Paul,Andre Iguodala,phi4:14b,Chris Paul
6291,Gary Payton,Bob Pettit,phi4:14b,Gary Payton
6292,Gary Payton,Paul Pierce,phi4:14b,Gary Payton
6293,Gary Payton,Scottie Pippen,phi4:14b,Scottie Pippen
6294,Gary Payton,Willis Reed,phi4:14b,Gary Payton
6295,Gary Payton,Oscar Robertson,phi4:14b,Oscar Robertson
6296,Gary Payton,David Robinson,phi4:14b,David Robinson
6297,Gary Payton,Dennis Rodman,phi4:14b,Gary Payton
6298,Gary Payton,Bill Russell,phi4:14b,Bill Russell
6299,Gary Payton,Dolph Schayes,phi4:14b,Gary Payton
6300,Gary Payton,Bill Sharman,phi4:14b,Gary Payton
6301,Gary Payton,John Stockton,phi4:14b,John Stockton
6302,Gary Payton,Isiah Thomas,phi4:14b,Gary Payton
6303,Gary Payton,Nate Thurmond,phi4:14b,Gary Payton
6304,Gary Payton,Wes Unseld,phi4:14b,Gary Payton
6305,Gary Payton,Dwyane Wade,phi4:14b,Dwyane Wade
6306,Gary Payton,Bill Walton,phi4:14b,Gary Payton
6307,Gary Payton,Jerry West,phi4:14b,Jerry West
6308,Gary Payton,Russell Westbrook,phi4:14b,Gary Payton
6309,Gary Payton,Lenny Wilkens,phi4:14b,Gary Payton
6310,Gary Payton,Dominique Wilkins,phi4:14b,Gary Payton
6311,Gary Payton,James Worthy,phi4:14b,Gary Payton
6312,Gary Payton,Chris Bosh,phi4:14b,Gary Payton
6313,Gary Payton,Dwight Howard,phi4:14b,Gary Payton
6314,Gary Payton,Yao Ming,phi4:14b,Gary Payton
6315,Gary Payton,Tracy McGrady,phi4:14b,Gary Payton
6316,Gary Payton,Vince Carter,phi4:14b,Gary Payton
6317,Gary Payton,Alonzo Mourning,phi4:14b,Gary Payton
6318,Gary Payton,Dikembe Mutombo,phi4:14b,Gary Payton
6319,Gary Payton,Grant Hill,phi4:14b,Gary Payton
6320,Gary Payton,LaMarcus Aldridge,phi4:14b,Gary Payton
6321,Gary Payton,Alex English,phi4:14b,Gary Payton
6322,Gary Payton,Adrian Dantley,phi4:14b,Gary Payton
6323,Gary Payton,Bob Lanier,phi4:14b,Gary Payton
6324,Gary Payton,Bernard King,phi4:14b,Gary Payton
6325,Gary Payton,Tony Parker,phi4:14b,Gary Payton
6326,Gary Payton,Manu Ginobili,phi4:14b,Gary Payton
6327,Gary Payton,Pau Gasol,phi4:14b,Gary Payton
6328,Gary Payton,Ben Wallace,phi4:14b,Gary Payton
6329,Gary Payton,Chauncey Billups,phi4:14b,Gary Payton
6330,Gary Payton,Dennis Johnson,phi4:14b,Gary Payton
6331,Gary Payton,Joe Dumars,phi4:14b,Gary Payton
6332,Gary Payton,Penny Hardaway,phi4:14b,Gary Payton
6333,Gary Payton,Tim Hardaway,phi4:14b,Gary Payton
6334,Gary Payton,Mitch Richmond,phi4:14b,Gary Payton
6335,Gary Payton,Chris Mullin,phi4:14b,Gary Payton
6336,Gary Payton,Chris Webber,phi4:14b,Gary Payton
6337,Gary Payton,Shawn Kemp,phi4:14b,Gary Payton
6338,Gary Payton,Rasheed Wallace,phi4:14b,Gary Payton
6339,Gary Payton,Nikola Jokic,phi4:14b,Nikola Jokic
6340,Gary Payton,Luka Doncic,phi4:14b,Luka Doncic
6341,Gary Payton,Joel Embiid,phi4:14b,Joel Embiid
6342,Gary Payton,Jayson Tatum,phi4:14b,Jayson Tatum
6343,Gary Payton,Jimmy Butler,phi4:14b,Jimmy Butler
6344,Gary Payton,Kyrie Irving,phi4:14b,Kyrie Irving
6345,Gary Payton,Devin Booker,phi4:14b,Gary Payton
6346,Gary Payton,Ja Morant,phi4:14b,Gary Payton
6347,Gary Payton,Shai Gilgeous-Alexander,phi4:14b,Gary Payton
6348,Gary Payton,Trae Young,phi4:14b,Gary Payton
6349,Gary Payton,Donovan Mitchell,phi4:14b,Donovan Mitchell
6350,Gary Payton,Anthony Edwards,phi4:14b,Gary Payton
6351,Gary Payton,DeMar DeRozan,phi4:14b,Gary Payton
6352,Gary Payton,Klay Thompson,phi4:14b,Gary Payton
6353,Gary Payton,Draymond Green,phi4:14b,Gary Payton
6354,Gary Payton,Rudy Gobert,phi4:14b,Gary Payton
6355,Gary Payton,Bam Adebayo,phi4:14b,Gary Payton
6356,Gary Payton,Pascal Siakam,phi4:14b,Gary Payton
6357,Gary Payton,Jrue Holiday,phi4:14b,Gary Payton
6358,Gary Payton,Jaylen Brown,phi4:14b,Gary Payton
6359,Gary Payton,Paul George,phi4:14b,Paul George
6360,Gary Payton,Artis Gilmore,phi4:14b,Gary Payton
6361,Gary Payton,Sidney Moncrief,phi4:14b,Gary Payton
6362,Gary Payton,Jack Sikma,phi4:14b,Gary Payton
6363,Gary Payton,World B. Free,phi4:14b,Gary Payton
6364,Gary Payton,Connie Hawkins,phi4:14b,Gary Payton
6365,Gary Payton,Spencer Haywood,phi4:14b,Gary Payton
6366,Gary Payton,Marques Johnson,phi4:14b,Gary Payton
6367,Gary Payton,Tom Heinsohn,phi4:14b,Gary Payton
6368,Gary Payton,Gail Goodrich,phi4:14b,Gary Payton
6369,Gary Payton,Paul Westphal,phi4:14b,Gary Payton
6370,Gary Payton,Marc Gasol,phi4:14b,Gary Payton
6371,Gary Payton,Al Horford,phi4:14b,Gary Payton
6372,Gary Payton,Kyle Lowry,phi4:14b,Gary Payton
6373,Gary Payton,John Wall,phi4:14b,Gary Payton
6374,Gary Payton,Gilbert Arenas,phi4:14b,Gary Payton
6375,Gary Payton,Baron Davis,phi4:14b,Gary Payton
6376,Gary Payton,Amar'e Stoudemire,phi4:14b,Gary Payton
6377,Gary Payton,Shawn Marion,phi4:14b,Gary Payton
6378,Gary Payton,Lamar Odom,phi4:14b,Gary Payton
6379,Gary Payton,Andre Iguodala,phi4:14b,Gary Payton
6380,Bob Pettit,Paul Pierce,phi4:14b,Bob Pettit
6381,Bob Pettit,Scottie Pippen,phi4:14b,Scottie Pippen
6382,Bob Pettit,Willis Reed,phi4:14b,Bob Pettit
6383,Bob Pettit,Oscar Robertson,phi4:14b,Oscar Robertson
6384,Bob Pettit,David Robinson,phi4:14b,David Robinson
6385,Bob Pettit,Dennis Rodman,phi4:14b,Bob Pettit
6386,Bob Pettit,Bill Russell,phi4:14b,Bill Russell
6387,Bob Pettit,Dolph Schayes,phi4:14b,Bob Pettit
6388,Bob Pettit,Bill Sharman,phi4:14b,Bob Pettit
6389,Bob Pettit,John Stockton,phi4:14b,John Stockton
6390,Bob Pettit,Isiah Thomas,phi4:14b,Bob Pettit
6391,Bob Pettit,Nate Thurmond,phi4:14b,Bob Pettit
6392,Bob Pettit,Wes Unseld,phi4:14b,Bob Pettit
6393,Bob Pettit,Dwyane Wade,phi4:14b,Dwyane Wade
6394,Bob Pettit,Bill Walton,phi4:14b,Bob Pettit
6395,Bob Pettit,Jerry West,phi4:14b,Jerry West
6396,Bob Pettit,Russell Westbrook,phi4:14b,Russell Westbrook
6397,Bob Pettit,Lenny Wilkens,phi4:14b,Bob Pettit
6398,Bob Pettit,Dominique Wilkins,phi4:14b,Bob Pettit
6399,Bob Pettit,James Worthy,phi4:14b,Bob Pettit
6400,Bob Pettit,Chris Bosh,phi4:14b,Bob Pettit
6401,Bob Pettit,Dwight Howard,phi4:14b,Bob Pettit
6402,Bob Pettit,Yao Ming,phi4:14b,Bob Pettit
6403,Bob Pettit,Tracy McGrady,phi4:14b,Bob Pettit
6404,Bob Pettit,Vince Carter,phi4:14b,Bob Pettit
6405,Bob Pettit,Alonzo Mourning,phi4:14b,Bob Pettit
6406,Bob Pettit,Dikembe Mutombo,phi4:14b,Bob Pettit
6407,Bob Pettit,Grant Hill,phi4:14b,Bob Pettit
6408,Bob Pettit,LaMarcus Aldridge,phi4:14b,Bob Pettit
6409,Bob Pettit,Alex English,phi4:14b,Bob Pettit
6410,Bob Pettit,Adrian Dantley,phi4:14b,Bob Pettit
6411,Bob Pettit,Bob Lanier,phi4:14b,Bob Pettit
6412,Bob Pettit,Bernard King,phi4:14b,Bob Pettit
6413,Bob Pettit,Tony Parker,phi4:14b,Bob Pettit
6414,Bob Pettit,Manu Ginobili,phi4:14b,Bob Pettit
6415,Bob Pettit,Pau Gasol,phi4:14b,Pau Gasol
6416,Bob Pettit,Ben Wallace,phi4:14b,Bob Pettit
6417,Bob Pettit,Chauncey Billups,phi4:14b,Bob Pettit
6418,Bob Pettit,Dennis Johnson,phi4:14b,Bob Pettit
6419,Bob Pettit,Joe Dumars,phi4:14b,Bob Pettit
6420,Bob Pettit,Penny Hardaway,phi4:14b,Bob Pettit
6421,Bob Pettit,Tim Hardaway,phi4:14b,Bob Pettit
6422,Bob Pettit,Mitch Richmond,phi4:14b,Bob Pettit
6423,Bob Pettit,Chris Mullin,phi4:14b,Bob Pettit
6424,Bob Pettit,Chris Webber,phi4:14b,Bob Pettit
6425,Bob Pettit,Shawn Kemp,phi4:14b,Bob Pettit
6426,Bob Pettit,Rasheed Wallace,phi4:14b,Bob Pettit
6427,Bob Pettit,Nikola Jokic,phi4:14b,Nikola Jokic
6428,Bob Pettit,Luka Doncic,phi4:14b,Luka Doncic
6429,Bob Pettit,Joel Embiid,phi4:14b,Joel Embiid
6430,Bob Pettit,Jayson Tatum,phi4:14b,Bob Pettit
6431,Bob Pettit,Jimmy Butler,phi4:14b,Bob Pettit
6432,Bob Pettit,Kyrie Irving,phi4:14b,Kyrie Irving
6433,Bob Pettit,Devin Booker,phi4:14b,Devin Booker
6434,Bob Pettit,Ja Morant,phi4:14b,Bob Pettit
6435,Bob Pettit,Shai Gilgeous-Alexander,phi4:14b,Bob Pettit
6436,Bob Pettit,Trae Young,phi4:14b,Bob Pettit
6437,Bob Pettit,Donovan Mitchell,phi4:14b,Bob Pettit
6438,Bob Pettit,Anthony Edwards,phi4:14b,Bob Pettit
6439,Bob Pettit,DeMar DeRozan,phi4:14b,Bob Pettit
6440,Bob Pettit,Klay Thompson,phi4:14b,Bob Pettit
6441,Bob Pettit,Draymond Green,phi4:14b,Bob Pettit
6442,Bob Pettit,Rudy Gobert,phi4:14b,Bob Pettit
6443,Bob Pettit,Bam Adebayo,phi4:14b,Bob Pettit
6444,Bob Pettit,Pascal Siakam,phi4:14b,Bob Pettit
6445,Bob Pettit,Jrue Holiday,phi4:14b,Bob Pettit
6446,Bob Pettit,Jaylen Brown,phi4:14b,Bob Pettit
6447,Bob Pettit,Paul George,phi4:14b,Bob Pettit
6448,Bob Pettit,Artis Gilmore,phi4:14b,Bob Pettit
6449,Bob Pettit,Sidney Moncrief,phi4:14b,Bob Pettit
6450,Bob Pettit,Jack Sikma,phi4:14b,Bob Pettit
6451,Bob Pettit,World B. Free,phi4:14b,Bob Pettit
6452,Bob Pettit,Connie Hawkins,phi4:14b,Bob Pettit
6453,Bob Pettit,Spencer Haywood,phi4:14b,Bob Pettit
6454,Bob Pettit,Marques Johnson,phi4:14b,Bob Pettit
6455,Bob Pettit,Tom Heinsohn,phi4:14b,Bob Pettit
6456,Bob Pettit,Gail Goodrich,phi4:14b,Bob Pettit
6457,Bob Pettit,Paul Westphal,phi4:14b,Bob Pettit
6458,Bob Pettit,Marc Gasol,phi4:14b,Bob Pettit
6459,Bob Pettit,Al Horford,phi4:14b,Bob Pettit
6460,Bob Pettit,Kyle Lowry,phi4:14b,Bob Pettit
6461,Bob Pettit,John Wall,phi4:14b,John Wall
6462,Bob Pettit,Gilbert Arenas,phi4:14b,Bob Pettit
6463,Bob Pettit,Baron Davis,phi4:14b,Bob Pettit
6464,Bob Pettit,Amar'e Stoudemire,phi4:14b,Bob Pettit
6465,Bob Pettit,Shawn Marion,phi4:14b,Bob Pettit
6466,Bob Pettit,Lamar Odom,phi4:14b,Bob Pettit
6467,Bob Pettit,Andre Iguodala,phi4:14b,Bob Pettit
6468,Paul Pierce,Scottie Pippen,phi4:14b,Scottie Pippen
6469,Paul Pierce,Willis Reed,phi4:14b,Paul Pierce
6470,Paul Pierce,Oscar Robertson,phi4:14b,Oscar Robertson
6471,Paul Pierce,David Robinson,phi4:14b,David Robinson
6472,Paul Pierce,Dennis Rodman,phi4:14b,Paul Pierce
6473,Paul Pierce,Bill Russell,phi4:14b,Bill Russell
6474,Paul Pierce,Dolph Schayes,phi4:14b,Paul Pierce
6475,Paul Pierce,Bill Sharman,phi4:14b,Paul Pierce
6476,Paul Pierce,John Stockton,phi4:14b,John Stockton
6477,Paul Pierce,Isiah Thomas,phi4:14b,Paul Pierce
6478,Paul Pierce,Nate Thurmond,phi4:14b,Paul Pierce
6479,Paul Pierce,Wes Unseld,phi4:14b,Paul Pierce
6480,Paul Pierce,Dwyane Wade,phi4:14b,Dwyane Wade
6481,Paul Pierce,Bill Walton,phi4:14b,Paul Pierce
6482,Paul Pierce,Jerry West,phi4:14b,Jerry West
6483,Paul Pierce,Russell Westbrook,phi4:14b,Russell Westbrook
6484,Paul Pierce,Lenny Wilkens,phi4:14b,Paul Pierce
6485,Paul Pierce,Dominique Wilkins,phi4:14b,Paul Pierce
6486,Paul Pierce,James Worthy,phi4:14b,Paul Pierce
6487,Paul Pierce,Chris Bosh,phi4:14b,Paul Pierce
6488,Paul Pierce,Dwight Howard,phi4:14b,Paul Pierce
6489,Paul Pierce,Yao Ming,phi4:14b,Paul Pierce
6490,Paul Pierce,Tracy McGrady,phi4:14b,Paul Pierce
6491,Paul Pierce,Vince Carter,phi4:14b,Paul Pierce
6492,Paul Pierce,Alonzo Mourning,phi4:14b,Paul Pierce
6493,Paul Pierce,Dikembe Mutombo,phi4:14b,Paul Pierce
6494,Paul Pierce,Grant Hill,phi4:14b,Paul Pierce
6495,Paul Pierce,LaMarcus Aldridge,phi4:14b,Paul Pierce
6496,Paul Pierce,Alex English,phi4:14b,Paul Pierce
6497,Paul Pierce,Adrian Dantley,phi4:14b,Paul Pierce
6498,Paul Pierce,Bob Lanier,phi4:14b,Paul Pierce
6499,Paul Pierce,Bernard King,phi4:14b,Paul Pierce
6500,Paul Pierce,Tony Parker,phi4:14b,Paul Pierce
6501,Paul Pierce,Manu Ginobili,phi4:14b,Paul Pierce
6502,Paul Pierce,Pau Gasol,phi4:14b,Paul Pierce
6503,Paul Pierce,Ben Wallace,phi4:14b,Paul Pierce
6504,Paul Pierce,Chauncey Billups,phi4:14b,Paul Pierce
6505,Paul Pierce,Dennis Johnson,phi4:14b,Paul Pierce
6506,Paul Pierce,Joe Dumars,phi4:14b,Paul Pierce
6507,Paul Pierce,Penny Hardaway,phi4:14b,Paul Pierce
6508,Paul Pierce,Tim Hardaway,phi4:14b,Paul Pierce
6509,Paul Pierce,Mitch Richmond,phi4:14b,Paul Pierce
6510,Paul Pierce,Chris Mullin,phi4:14b,Paul Pierce
6511,Paul Pierce,Chris Webber,phi4:14b,Paul Pierce
6512,Paul Pierce,Shawn Kemp,phi4:14b,Paul Pierce
6513,Paul Pierce,Rasheed Wallace,phi4:14b,Paul Pierce
6514,Paul Pierce,Nikola Jokic,phi4:14b,Nikola Jokic
6515,Paul Pierce,Luka Doncic,phi4:14b,Luka Doncic
6516,Paul Pierce,Joel Embiid,phi4:14b,Joel Embiid
6517,Paul Pierce,Jayson Tatum,phi4:14b,Jayson Tatum
6518,Paul Pierce,Jimmy Butler,phi4:14b,Paul Pierce
6519,Paul Pierce,Kyrie Irving,phi4:14b,Kyrie Irving
6520,Paul Pierce,Devin Booker,phi4:14b,Paul Pierce
6521,Paul Pierce,Ja Morant,phi4:14b,Paul Pierce
6522,Paul Pierce,Shai Gilgeous-Alexander,phi4:14b,Paul Pierce
6523,Paul Pierce,Trae Young,phi4:14b,Paul Pierce
6524,Paul Pierce,Donovan Mitchell,phi4:14b,Paul Pierce
6525,Paul Pierce,Anthony Edwards,phi4:14b,Paul Pierce
6526,Paul Pierce,DeMar DeRozan,phi4:14b,Paul Pierce
6527,Paul Pierce,Klay Thompson,phi4:14b,Paul Pierce
6528,Paul Pierce,Draymond Green,phi4:14b,Paul Pierce
6529,Paul Pierce,Rudy Gobert,phi4:14b,Paul Pierce
6530,Paul Pierce,Bam Adebayo,phi4:14b,Paul Pierce
6531,Paul Pierce,Pascal Siakam,phi4:14b,Paul Pierce
6532,Paul Pierce,Jrue Holiday,phi4:14b,Paul Pierce
6533,Paul Pierce,Jaylen Brown,phi4:14b,Paul Pierce
6534,Paul Pierce,Paul George,phi4:14b,Paul George
6535,Paul Pierce,Artis Gilmore,phi4:14b,Paul Pierce
6536,Paul Pierce,Sidney Moncrief,phi4:14b,Paul Pierce
6537,Paul Pierce,Jack Sikma,phi4:14b,Paul Pierce
6538,Paul Pierce,World B. Free,phi4:14b,Paul Pierce
6539,Paul Pierce,Connie Hawkins,phi4:14b,Paul Pierce
6540,Paul Pierce,Spencer Haywood,phi4:14b,Paul Pierce
6541,Paul Pierce,Marques Johnson,phi4:14b,Paul Pierce
6542,Paul Pierce,Tom Heinsohn,phi4:14b,Paul Pierce
6543,Paul Pierce,Gail Goodrich,phi4:14b,Paul Pierce
6544,Paul Pierce,Paul Westphal,phi4:14b,Paul Pierce
6545,Paul Pierce,Marc Gasol,phi4:14b,Paul Pierce
6546,Paul Pierce,Al Horford,phi4:14b,Paul Pierce
6547,Paul Pierce,Kyle Lowry,phi4:14b,Paul Pierce
6548,Paul Pierce,John Wall,phi4:14b,Paul Pierce
6549,Paul Pierce,Gilbert Arenas,phi4:14b,Paul Pierce
6550,Paul Pierce,Baron Davis,phi4:14b,Paul Pierce
6551,Paul Pierce,Amar'e Stoudemire,phi4:14b,Paul Pierce
6552,Paul Pierce,Shawn Marion,phi4:14b,Paul Pierce
6553,Paul Pierce,Lamar Odom,phi4:14b,Paul Pierce
6554,Paul Pierce,Andre Iguodala,phi4:14b,Paul Pierce
6555,Scottie Pippen,Willis Reed,phi4:14b,Scottie Pippen
